target_id	length	eff_length	est_counts	tpm
CLUG_00001T0	1842	1524.77	686	73.4481
CLUG_00002T0	1425	1028.41	579	91.9122
CLUG_00003T0	1767	1465.89	219	24.3895
CLUG_00004T0	1752	1314.47	261	32.4156
CLUG_00005T0	1113	661.235	177	43.6998
CLUG_00006T0	954	468.098	35	12.2066
CLUG_00007T0	1323	729.958	132	29.5215
CLUG_00008T0	1104	776.254	140	29.4433
CLUG_00009T0	873	496.963	147	48.2898
CLUG_00010T0	750	379.459	145	62.3829
CLUG_00011T0	1803	1409.33	385	44.5974
CLUG_00012T0	1413	905.459	208	37.5022
CLUG_00013T0	1518	893.067	836	152.821
CLUG_00014T0	1086	708.986	182	41.9079
CLUG_00015T0	1638	1017.78	18	2.88724
CLUG_00016T0	951	489.353	182	60.7172
CLUG_00017T0	1008	484.599	130	43.7948
CLUG_00018T0	1467	995.434	50	8.20011
CLUG_00019T0	1095	600.14	1237	336.496
CLUG_00020T0	1014	675.051	213	51.5116
CLUG_00021T0	435	259.148	246	154.97
CLUG_00022T0	990	528.903	740	228.411
CLUG_00023T0	453	226.246	1992	1437.38
CLUG_00024T0	666	341.9	240	114.597
CLUG_00025T0	1371	777.692	344	72.2126
CLUG_00026T0	4206	3403.41	232	11.1285
CLUG_00027T0	1698	1583.31	74	7.63008
CLUG_00028T0	858	483.097	3	1.01379
CLUG_00029T0	1359	965.045	585	98.9625
CLUG_00030T0	594	297.913	3723	2040.17
CLUG_00031T0	207	103.793	0	0
CLUG_00032T0	1227	1115.7	503	73.6006
CLUG_00033T0	711	357.993	34	15.5048
CLUG_00034T0	2391	1850.09	2448	216.013
CLUG_00035T0	2817	3001.3	413	22.4648
CLUG_00036T0	5670	4805.12	582	19.7734
CLUG_00037T0	1224	853.776	143	27.3435
CLUG_00038T0	798	455.695	34	12.1805
CLUG_00039T0	1191	650.846	146	36.6215
CLUG_00040T0	555	305.36	7	3.74238
CLUG_00041T0	1380	853.906	188	35.9427
CLUG_00042T0	1089	544.368	731	219.223
CLUG_00043T0	2451	2866.73	329	18.7358
CLUG_00044T0	2508	2307.4	330	23.3482
CLUG_00045T0	660	332.076	123	60.4685
CLUG_00046T0	1218	728.899	201	45.0185
CLUG_00047T0	1443	951.055	228	39.1373
CLUG_00048T0	1248	774.095	1011	213.216
CLUG_00049T0	1677	1077.37	788	119.405
CLUG_00050T0	1374	735.73	462	102.515
CLUG_00051T0	978	613.289	210	55.9005
CLUG_00052T0	4236	3756.47	815	35.4193
CLUG_00053T0	1485	975.857	336	56.2102
CLUG_00054T0	1476	1178.66	101	13.9892
CLUG_00055T0	1056	579.55	88	24.7887
CLUG_00056T0	2169	1554.71	52	5.46031
CLUG_00057T0	1629	1116.69	1138	166.369
CLUG_00058T0	930	581.633	408	114.518
CLUG_00059T0	717	376.033	104	45.1513
CLUG_00060T0	1044	902.374	236	42.696
