target_id	length	eff_length	est_counts	tpm
CLUG_00001T0	1842	1297.02	885	137.748
CLUG_00002T0	1425	948.915	488	103.82
CLUG_00003T0	1767	1352.72	185	27.6091
CLUG_00004T0	1752	1244.2	144	23.3648
CLUG_00005T0	1113	555.321	198	71.9795
CLUG_00006T0	954	471.505	53	22.6922
CLUG_00007T0	1323	696.629	105	30.4281
CLUG_00008T0	1104	626.414	204	65.744
CLUG_00009T0	873	454.829	259	114.958
CLUG_00010T0	750	379.459	340	180.885
CLUG_00011T0	1803	1363.4	473	70.0369
CLUG_00012T0	1413	876.51	90	20.7288
CLUG_00013T0	1518	921.322	455	99.6983
CLUG_00014T0	1086	622.902	106	34.3537
CLUG_00015T0	1638	1014.51	2	0.397978
CLUG_00016T0	951	489.353	74	30.5279
CLUG_00017T0	1008	486.446	94	39.0105
CLUG_00018T0	1467	982.607	58	11.9162
CLUG_00019T0	1095	599.702	1302	438.292
CLUG_00020T0	1014	575.527	682	239.225
CLUG_00021T0	435	231.591	154	134.242
CLUG_00022T0	990	521.094	605	234.384
CLUG_00023T0	453	226.246	1272	1134.99
CLUG_00024T0	666	331.961	172	104.599
CLUG_00025T0	1371	736.895	785	215.056
CLUG_00026T0	4206	3169.19	1028	65.4835
CLUG_00027T0	1698	1138.35	50	8.86713
CLUG_00028T0	858	437.737	1	0.461184
CLUG_00029T0	1359	836.771	543	131.003
CLUG_00030T0	594	297.913	5663	3837.48
CLUG_00031T0	207	103.793	0	0
CLUG_00032T0	1227	1090.11	358	66.2982
CLUG_00033T0	711	364.131	48	26.6116
CLUG_00034T0	2391	1795.48	1012	113.786
CLUG_00035T0	2817	2259.95	372	33.2302
CLUG_00036T0	5670	4558.82	264	11.6907
CLUG_00037T0	1224	774.2	112	29.2047
CLUG_00038T0	798	451.41	27	12.0748
CLUG_00039T0	1191	674.638	95	28.4276
CLUG_00040T0	555	301.015	7	4.69458
CLUG_00041T0	1380	829.373	186	45.2742
CLUG_00042T0	1089	535.536	1076	405.612
CLUG_00043T0	2451	2260.92	367	32.7695
CLUG_00044T0	2508	2066.56	361	35.2652
CLUG_00045T0	660	332.076	95	57.7528
CLUG_00046T0	1218	721.722	347	97.0616
CLUG_00047T0	1443	860.083	340	79.8044
CLUG_00048T0	1248	762.254	613	162.349
CLUG_00049T0	1677	1084.18	682	126.991
CLUG_00050T0	1374	748.196	315	84.993
CLUG_00051T0	978	570.562	231	81.7329
CLUG_00052T0	4236	3504.68	1434	82.6016
CLUG_00053T0	1485	975.867	388	80.2655
CLUG_00054T0	1476	1015.45	190	37.7733
CLUG_00055T0	1056	587.701	82	28.1673
CLUG_00056T0	2169	1498.71	37	4.98392
CLUG_00057T0	1629	1122.65	1486	267.216
CLUG_00058T0	930	476.138	455	192.915
CLUG_00059T0	717	361.97	106	59.1182
CLUG_00060T0	1044	724.208	213	59.3751
CLUG_00061T0	960	630.728	86	27.5261
CLUG_00062T0	1170	603.021	156	52.2252
CLUG_00063T0	3522	2953.67	276	18.864
CLUG_00064T0	870	459.254	717	315.177
CLUG_00065T0	1035	516.28	468	182.999
CLUG_00066T0	2259	1453.54	374	51.9437
CLUG_00067T0	513	258.376	13	10.1573
CLUG_00068T0	1251	947.273	20	4.26229
CLUG_00069T0	1290	909.17	704	156.32
CLUG_00070T0	804	522.676	128	49.4385
CLUG_00071T0	1314	765.424	294	77.5413
CLUG_00072T0	2151	1528.34	476	62.8745
CLUG_00073T0	4293	3786.78	1735	92.4947
CLUG_00074T0	1359	900.617	18	4.03478
CLUG_00075T0	990	529.651	618	235.552
CLUG_00076T0	693	349.337	150	86.6832
CLUG_00077T0	1938	1222.57	166	27.4109
CLUG_00078T0	1086	617.621	2374	775.972
CLUG_00079T0	420	211.936	20	19.0508
CLUG_00080T0	2019	1345.85	538	80.6999
CLUG_00081T0	1542	928.772	298	64.7732
CLUG_00082T0	1464	942.69	183	39.1895
CLUG_00083T0	1581	1010.94	452	90.261
CLUG_00084T0	792	392.96	257	132.03
CLUG_00085T0	723	359.404	533	299.387
CLUG_00086T0	1629	1338.25	926	139.689
CLUG_00087T0	1977	1384.4	354	51.6214
CLUG_00088T0	3246	2602.1	938	72.7725
CLUG_00089T0	2217	1760.86	157	17.9996
CLUG_00090T0	1011	508.7	738	292.875
CLUG_00091T0	960	538.969	286	107.125
CLUG_00092T0	450	224.737	212	190.436
CLUG_00093T0	1197	661.964	1040	317.166
CLUG_00094T0	555	277.926	115	83.5326
CLUG_00095T0	1509	1096.82	129	23.7434
CLUG_00096T0	1032	530.156	441	167.928
CLUG_00097T0	2691	2161.39	531	49.5962
CLUG_00098T0	1398	870.141	175	40.601
CLUG_00099T0	1839	1253.48	706	113.704
CLUG_00100T0	852	420.05	75	36.0452
CLUG_00101T0	1290	845.715	263	62.7797
CLUG_00102T0	522	261.119	58	44.8412
CLUG_00103T0	807	410.009	501	246.679
CLUG_00104T0	570	285.597	74	52.3078
CLUG_00105T0	1662	1087.26	620	115.118
CLUG_00106T0	2946	2141.57	270	25.4518
CLUG_00107T0	690	347.762	129	74.8851
CLUG_00108T0	501	250.469	260	209.559
CLUG_00109T0	1842	1289.43	31	4.85347
CLUG_00110T0	495	247.432	225	183.575
CLUG_00111T0	1737	1098.95	384	70.5409
CLUG_00112T0	621	311.834	368	238.239
CLUG_00113T0	894	456.122	251	111.091
CLUG_00114T0	687	353.212	533.193	304.745
CLUG_00115T0	666	341.95	197.807	116.779
CLUG_00116T0	3180	2260.43	1327	118.514
CLUG_00117T0	2385	1932.79	644	67.2651
CLUG_00118T0	2070	1535.05	970	127.566
CLUG_00119T0	891	498.07	87	35.2628
CLUG_00120T0	1467	1177.01	425	72.8948
CLUG_00121T0	2064	1582.26	587	74.8944
CLUG_00122T0	1017	534.568	379	143.128
CLUG_00123T0	1098	623.653	1244	402.684
CLUG_00124T0	3042	2307.68	821	71.8215
CLUG_00125T0	471	236.866	285	242.902
CLUG_00126T0	852	434.455	554	257.426
CLUG_00127T0	801	406.772	165	81.8882
CLUG_00128T0	669	336.771	69	41.362
CLUG_00129T0	753	381.056	854	452.436
CLUG_00130T0	540	270.275	867	647.59
CLUG_00131T0	2982	2755.84	1220.47	89.4047
CLUG_00132T0	852	434.455	391	181.685
CLUG_00133T0	564	282.526	376	268.669
CLUG_00134T0	1164	766.657	499	131.397
CLUG_00135T0	4077	3185.01	777	49.2491
CLUG_00136T0	885	452.578	61	27.2097
CLUG_00137T0	1098	627.198	691	222.413
CLUG_00138T0	1617	1040.32	688	133.508
CLUG_00139T0	1683	1377.21	422	61.8584
CLUG_00140T0	588	294.829	292	199.941
CLUG_00141T0	1836	1203.69	589	98.7842
CLUG_00142T0	2829	2311.88	1172	102.341
CLUG_00143T0	3246	2211.55	171	15.6095
CLUG_00144T0	1464	1029.3	382	74.9221
CLUG_00145T0	783	397.091	348	176.92
CLUG_00146T0	438	218.708	14	12.9227
CLUG_00147T0	1161	587.805	53	18.2025
CLUG_00148T0	216	108.248	0	0
CLUG_00149T0	3495	2554.21	678	53.5873
CLUG_00150T0	429	214.191	63	59.3783
CLUG_00151T0	456	227.756	1659	1470.5
CLUG_00152T0	879	457.034	9442	4170.65
CLUG_00153T0	1080	535.61	850	320.375
CLUG_00154T0	1107	504.017	140	56.0752
CLUG_00155T0	1074	544.671	663	245.735
CLUG_00156T0	2124	1470.91	32	4.3919
CLUG_00157T0	597	299.456	107	72.1338
CLUG_00158T0	1104	646.89	680	212.21
CLUG_00159T0	345	172.233	399	467.675
CLUG_00160T0	5313	4200.3	729	35.0377
CLUG_00161T0	255	127.56	1	1.58261
