target_id	length	eff_length	est_counts	tpm
CLUG_00001T0	1842	1253.28	2123	156.667
CLUG_00002T0	1425	932.352	1050	104.156
CLUG_00003T0	1767	1314.47	397	27.9328
CLUG_00004T0	1752	1230.4	294	22.0991
CLUG_00005T0	1113	541.585	381	65.0628
CLUG_00006T0	954	469.964	144	28.3382
CLUG_00007T0	1323	680.109	237	32.2288
CLUG_00008T0	1104	595.739	332	51.5414
CLUG_00009T0	873	441.054	623	130.638
CLUG_00010T0	750	379.459	646	157.45
CLUG_00011T0	1803	1327.91	1143	79.6073
CLUG_00012T0	1413	867.469	197	21.0032
CLUG_00013T0	1518	912.791	736	74.5728
CLUG_00014T0	1086	607.672	174	26.4822
CLUG_00015T0	1638	1011.86	8	0.731212
CLUG_00016T0	951	489.353	118	22.3015
CLUG_00017T0	1008	486.168	157	29.8667
CLUG_00018T0	1467	971.405	142	13.5195
CLUG_00019T0	1095	598.046	971	150.162
CLUG_00020T0	1014	559.648	1947	321.755
CLUG_00021T0	435	226.545	277	113.084
CLUG_00022T0	990	514.725	1319	236.998
CLUG_00023T0	453	226.246	1966	803.667
CLUG_00024T0	666	335.205	284	78.3577
CLUG_00025T0	1371	723.881	2115	270.22
CLUG_00026T0	4206	3130.19	2777	82.0501
CLUG_00027T0	1698	1076.97	98	8.4158
CLUG_00028T0	858	437.737	3	0.633843
CLUG_00029T0	1359	807.537	1190	136.288
CLUG_00030T0	594	297.913	14485	4496.8
CLUG_00031T0	207	103.793	0	0
CLUG_00032T0	1227	1079.55	1123	96.2083
CLUG_00033T0	711	364.147	119	30.2235
CLUG_00034T0	2391	1789.99	1830	94.553
CLUG_00035T0	2817	2070.75	679	30.3261
CLUG_00036T0	5670	4426.67	409	8.54516
CLUG_00037T0	1224	754.987	256	31.3599
CLUG_00038T0	798	452.291	60	12.2689
CLUG_00039T0	1191	679.999	222	30.1939
CLUG_00040T0	555	293.796	21	6.61069
CLUG_00041T0	1380	822.104	416	46.7994
CLUG_00042T0	1089	533.634	2414	418.377
CLUG_00043T0	2451	2050.93	714	32.1975
CLUG_00044T0	2508	1963.35	722	34.0105
CLUG_00045T0	660	332.076	155	43.1686
CLUG_00046T0	1218	705.476	751	98.4536
CLUG_00047T0	1443	841.377	401	44.0786
CLUG_00048T0	1248	758.853	1368	166.726
CLUG_00049T0	1677	1084.06	1471	125.497
CLUG_00050T0	1374	749.541	618	76.2548
CLUG_00051T0	978	559.539	398	65.785
CLUG_00052T0	4236	3390.67	3132	85.4301
CLUG_00053T0	1485	976.198	718	68.0238
CLUG_00054T0	1476	977.843	527	49.8443
CLUG_00055T0	1056	593.984	210	32.6978
CLUG_00056T0	2169	1486.58	108	6.71909
CLUG_00057T0	1629	1123.78	3809	313.474
CLUG_00058T0	930	459.416	1040	209.364
CLUG_00059T0	717	361.97	228	58.2554
CLUG_00060T0	1044	641.606	445	64.1454
CLUG_00061T0	960	600.238	191	29.4296
CLUG_00062T0	1170	581.699	353	56.1242
CLUG_00063T0	3522	2789.94	611	20.2544
CLUG_00064T0	870	449.348	1535	315.936
CLUG_00065T0	1035	509.202	1100	199.791
CLUG_00066T0	2259	1431.27	768	49.6264
CLUG_00067T0	513	260.019	30	10.6707
CLUG_00068T0	1251	920.836	84	8.43667
CLUG_00069T0	1290	839.984	1438	158.33
CLUG_00070T0	804	432.27	272	58.1953
CLUG_00071T0	1314	764.423	550	66.5431
CLUG_00072T0	2151	1467.23	1141	71.9218
CLUG_00073T0	4293	3577.38	4210	108.841
CLUG_00074T0	1359	882.415	24	2.51543
CLUG_00075T0	990	537.467	1066	183.434
CLUG_00076T0	693	347.597	345	91.7945
CLUG_00077T0	1938	1201.59	303	23.3217
CLUG_00078T0	1086	611.117	6335	958.731
CLUG_00079T0	420	209.679	24	10.586
CLUG_00080T0	2019	1347.55	1161	79.6824
CLUG_00081T0	1542	910.547	508	51.5983
CLUG_00082T0	1464	930.286	352	34.9945
CLUG_00083T0	1581	1017.89	876	79.5934
CLUG_00084T0	792	401.926	581	133.692
CLUG_00085T0	723	365.14	777	196.805
CLUG_00086T0	1629	1314.42	1543	108.569
CLUG_00087T0	1977	1368.48	619	41.8338
CLUG_00088T0	3246	2446.05	2213	83.674
CLUG_00089T0	2217	1727.84	466	24.9434
CLUG_00090T0	1011	506.841	1537	280.464
CLUG_00091T0	960	522.171	787	139.391
CLUG_00092T0	450	224.737	428	176.134
CLUG_00093T0	1197	667.174	1777	246.333
CLUG_00094T0	555	277.926	180	59.8986
CLUG_00095T0	1509	1088.19	304	25.8372
CLUG_00096T0	1032	523.955	794	140.152
CLUG_00097T0	2691	2065.07	1289	57.7287
CLUG_00098T0	1398	864.962	403	43.0905
CLUG_00099T0	1839	1230.83	1571	118.046
CLUG_00100T0	852	434.455	161	34.2733
CLUG_00101T0	1290	796.235	577	67.0206
CLUG_00102T0	522	261.119	139	49.2323
CLUG_00103T0	807	410.009	1050	236.848
CLUG_00104T0	570	285.597	162	52.4609
CLUG_00105T0	1662	1076.4	1329	114.189
CLUG_00106T0	2946	2049.9	466	21.0246
CLUG_00107T0	690	347.762	222	59.0398
CLUG_00108T0	501	250.469	605	223.396
CLUG_00109T0	1842	1258.99	85	6.24411
CLUG_00110T0	495	247.432	376	140.542
CLUG_00111T0	1737	1068.56	798	69.0685
CLUG_00112T0	621	311.834	742	220.067
CLUG_00113T0	894	446.209	735	152.343
CLUG_00114T0	687	346.874	1694.4	451.771
CLUG_00115T0	666	336.864	348.599	95.7075
CLUG_00116T0	3180	2252.75	3221	132.237
CLUG_00117T0	2385	1815.86	1480	75.3796
CLUG_00118T0	2070	1522.88	2059	125.044
CLUG_00119T0	891	486.619	183	34.7805
CLUG_00120T0	1467	1075.58	928	79.7959
CLUG_00121T0	2064	1548.91	1012	60.4267
CLUG_00122T0	1017	534.568	665	115.052
