target_id	length	eff_length	est_counts	tpm
CLUG_00001T0	1842	1251.9	1873	175.188
CLUG_00002T0	1425	933.714	1003	125.783
CLUG_00003T0	1767	1321.16	346	30.666
CLUG_00004T0	1752	1228.69	230	21.9191
CLUG_00005T0	1113	539.08	313	67.9873
CLUG_00006T0	954	475.989	131	32.2263
CLUG_00007T0	1323	690.202	192	32.5733
CLUG_00008T0	1104	593.213	286	56.4536
CLUG_00009T0	873	439.434	505	134.566
CLUG_00010T0	750	379.459	589	181.755
CLUG_00011T0	1803	1330.22	1081	95.1567
CLUG_00012T0	1413	870.172	176	23.6834
CLUG_00013T0	1518	920.611	642	81.6573
CLUG_00014T0	1086	607.641	150	28.9055
CLUG_00015T0	1638	1017.56	7	0.805514
CLUG_00016T0	951	489.353	86	20.5785
CLUG_00017T0	1008	489.225	158	37.8168
CLUG_00018T0	1467	971.491	138	16.6332
CLUG_00019T0	1095	594.513	864	170.172
CLUG_00020T0	1014	554.035	1330	281.094
CLUG_00021T0	435	225.348	258	134.061
CLUG_00022T0	990	515.8	1041	236.323
CLUG_00023T0	453	226.246	1793	927.973
CLUG_00024T0	666	335.205	280	97.8101
CLUG_00025T0	1371	726.751	1261	203.173
CLUG_00026T0	4206	3124.32	1805	67.6484
CLUG_00027T0	1698	1066.04	62	6.81013
CLUG_00028T0	858	437.737	4	1.07
CLUG_00029T0	1359	803.024	854	124.528
CLUG_00030T0	594	297.913	10049	3949.76
CLUG_00031T0	207	103.793	0	0
CLUG_00032T0	1227	1085.01	936	101.013
CLUG_00033T0	711	365.915	96	30.7204
CLUG_00034T0	2391	1794.15	1425	93.0022
CLUG_00035T0	2817	2057.46	595	33.8627
CLUG_00036T0	5670	4462.28	309	8.10846
CLUG_00037T0	1224	756.233	264	40.8775
CLUG_00038T0	798	452.695	30	7.75983
CLUG_00039T0	1191	679.841	188	32.3808
CLUG_00040T0	555	297.249	11	4.3332
CLUG_00041T0	1380	821.22	370	52.7568
CLUG_00042T0	1089	531.648	1829	402.834
CLUG_00043T0	2451	2057.65	574	32.6646
CLUG_00044T0	2508	1953.72	718	43.0326
CLUG_00045T0	660	332.076	154	54.3024
CLUG_00046T0	1218	717.778	690	112.563
CLUG_00047T0	1443	839.07	401	55.9607
CLUG_00048T0	1248	758.667	1159	178.883
CLUG_00049T0	1677	1085.88	1207	130.155
CLUG_00050T0	1374	750.719	535	83.4474
CLUG_00051T0	978	558.826	285	59.718
CLUG_00052T0	4236	3395.93	2521	86.9262
CLUG_00053T0	1485	976.234	604	72.4468
CLUG_00054T0	1476	980.926	423	50.4941
CLUG_00055T0	1056	593.808	129	25.4378
CLUG_00056T0	2169	1496.55	100	7.8243
CLUG_00057T0	1629	1123.67	2769	288.55
CLUG_00058T0	930	457.185	866	221.8
CLUG_00059T0	717	361.97	180	58.2286
CLUG_00060T0	1044	640.941	424	77.4612
CLUG_00061T0	960	610.914	185	35.4591
CLUG_00062T0	1170	580.979	272	54.8208
CLUG_00063T0	3522	2788.87	568	23.8483
CLUG_00064T0	870	452.425	1116	288.838
CLUG_00065T0	1035	516.911	949	214.974
CLUG_00066T0	2259	1436.91	586	47.7535
CLUG_00067T0	513	261.153	31	13.8996
CLUG_00068T0	1251	924.409	73	9.24688
