target_id	length	eff_length	est_counts	tpm
CLUG_00001T0	1842	1258.01	2400	156.958
CLUG_00002T0	1425	935.295	1270	111.715
CLUG_00003T0	1767	1322.73	485	30.1668
CLUG_00004T0	1752	1226.64	333	22.3349
CLUG_00005T0	1113	543.403	453	68.5857
CLUG_00006T0	954	470.028	163	28.5313
CLUG_00007T0	1323	686.46	266	31.8804
CLUG_00008T0	1104	601.184	434	59.3936
CLUG_00009T0	873	441.146	663	123.649
CLUG_00010T0	750	379.459	779	168.9
CLUG_00011T0	1803	1336.39	1412	86.9279
CLUG_00012T0	1413	864.209	215	20.4681
CLUG_00013T0	1518	913.408	841	75.751
CLUG_00014T0	1086	611.451	262	35.2531
CLUG_00015T0	1638	1012.98	20	1.62438
CLUG_00016T0	951	489.353	149	25.0508
CLUG_00017T0	1008	487.364	253	42.7095
CLUG_00018T0	1467	973.93	181	15.29
CLUG_00019T0	1095	597.34	1388	191.173
CLUG_00020T0	1014	559.59	2055	302.134
CLUG_00021T0	435	227.443	352	127.329
CLUG_00022T0	990	516.977	1545	245.875
CLUG_00023T0	453	226.246	2437	886.2
CLUG_00024T0	666	335.205	317	77.8047
CLUG_00025T0	1371	725.026	2084	236.484
CLUG_00026T0	4206	3130.64	2636	69.2738
CLUG_00027T0	1698	1080.18	101	7.69273
CLUG_00028T0	858	437.737	2	0.375901
CLUG_00029T0	1359	806.835	1280	130.522
CLUG_00030T0	594	297.913	15812	4366.72
CLUG_00031T0	207	103.793	0	0
CLUG_00032T0	1227	1086.45	1028	77.847
CLUG_00033T0	711	363.703	150	33.9314
CLUG_00034T0	2391	1787.15	2062	94.9259
CLUG_00035T0	2817	2096.74	915	35.9033
CLUG_00036T0	5670	4443.89	474	8.77552
CLUG_00037T0	1224	760.639	337	36.4509
CLUG_00038T0	798	451.986	71	12.9238
CLUG_00039T0	1191	679.516	253	30.6322
CLUG_00040T0	555	296.211	14	3.88852
CLUG_00041T0	1380	823.787	461	46.0409
CLUG_00042T0	1089	533.546	2766	426.519
CLUG_00043T0	2451	2073.95	802	31.8151
CLUG_00044T0	2508	1972.76	894	37.2839
CLUG_00045T0	660	332.076	206	51.0372
CLUG_00046T0	1218	708.461	906	105.213
CLUG_00047T0	1443	844.799	543	52.8815
CLUG_00048T0	1248	756.351	1538	167.298
CLUG_00049T0	1677	1085.77	1762	133.514
CLUG_00050T0	1374	747.302	711	78.2763
CLUG_00051T0	978	559.051	407	59.8964
CLUG_00052T0	4236	3403.87	3464	83.7264
CLUG_00053T0	1485	976.048	887	74.767
CLUG_00054T0	1476	981.281	583	48.8801
CLUG_00055T0	1056	592.896	202	28.0305
CLUG_00056T0	2169	1487.74	131	7.24441
CLUG_00057T0	1629	1122.29	4145	303.862
CLUG_00058T0	930	460.979	1042	185.97
CLUG_00059T0	717	361.97	277	62.9599
CLUG_00060T0	1044	652.575	500	63.0372
CLUG_00061T0	960	609.754	250	33.7321
CLUG_00062T0	1170	582.955	430	60.6863
CLUG_00063T0	3522	2805.97	748	21.9319
CLUG_00064T0	870	450.203	1730	316.151
CLUG_00065T0	1035	511.115	1259	202.658
CLUG_00066T0	2259	1432.94	879	50.4681
CLUG_00067T0	513	256.551	40	12.8276
CLUG_00068T0	1251	930.797	86	7.60153
CLUG_00069T0	1290	847.343	1654	160.596
CLUG_00070T0	804	441.604	293	54.5874
CLUG_00071T0	1314	760.3	678	73.3672
CLUG_00072T0	2151	1473.43	1313	73.3148
CLUG_00073T0	4293	3606.34	4631	105.649
CLUG_00074T0	1359	885.748	31	2.87945
CLUG_00075T0	990	536.001	1301	199.696
CLUG_00076T0	693	347.123	385	91.2503
CLUG_00077T0	1938	1202.5	369	25.2463
CLUG_00078T0	1086	607.767	7203	975.065
CLUG_00079T0	420	209.679	19	7.45516
CLUG_00080T0	2019	1348.83	1472	89.7859
CLUG_00081T0	1542	918.445	605	54.1951
CLUG_00082T0	1464	931.908	425	37.5209
CLUG_00083T0	1581	1017.35	1104	89.2804
CLUG_00084T0	792	401.926	699	143.083
CLUG_00085T0	723	365.14	968	218.109
CLUG_00086T0	1629	1319.15	1614	100.662
CLUG_00087T0	1977	1373.48	779	46.663
