target_id	length	eff_length	est_counts	tpm
CLUG_00001T0	1842	1310.29	648	111.618
CLUG_00002T0	1425	949.146	369	87.7445
CLUG_00003T0	1767	1353.61	183	30.513
CLUG_00004T0	1752	1235.76	213	38.902
CLUG_00005T0	1113	561.103	120	48.2686
CLUG_00006T0	954	491.042	48	22.0622
CLUG_00007T0	1323	686.966	87	28.5831
CLUG_00008T0	1104	640.63	127	44.7428
CLUG_00009T0	873	451.178	171	85.541
CLUG_00010T0	750	379.459	166	98.7346
CLUG_00011T0	1803	1361.74	406	67.2911
CLUG_00012T0	1413	865.086	106	27.655
CLUG_00013T0	1518	897.231	414	104.141
CLUG_00014T0	1086	629.455	91	32.6289
CLUG_00015T0	1638	997.696	19	4.29815
CLUG_00016T0	951	489.353	115	53.0398
CLUG_00017T0	1008	486.593	83	38.498
CLUG_00018T0	1467	979.35	48	11.0619
CLUG_00019T0	1095	597.781	673	254.097
CLUG_00020T0	1014	581.521	351	136.228
CLUG_00021T0	435	230.374	168	164.59
CLUG_00022T0	990	513.891	562	246.827
CLUG_00023T0	453	226.246	927	924.751
CLUG_00024T0	666	335.47	123	82.752
CLUG_00025T0	1371	722.378	461	144.033
CLUG_00026T0	4206	3143.66	575	41.2818
CLUG_00027T0	1698	1210.56	104	19.3898
CLUG_00028T0	858	437.737	3	1.5468
CLUG_00029T0	1359	837.239	450	121.308
CLUG_00030T0	594	297.913	3956	2997.05
CLUG_00031T0	207	103.793	0	0
CLUG_00032T0	1227	1105.24	336	68.6134
CLUG_00033T0	711	363.404	34	21.1162
CLUG_00034T0	2391	1781.83	1620	205.199
CLUG_00035T0	2817	2396.28	305	28.7269
CLUG_00036T0	5670	4564.18	334	16.5162
CLUG_00037T0	1224	784.021	96	27.6357
CLUG_00038T0	798	454.17	33	16.3992
CLUG_00039T0	1191	661.403	145	49.4799
CLUG_00040T0	555	301.243	9	6.74297
CLUG_00041T0	1380	822.253	177	48.5841
CLUG_00042T0	1089	524.767	734	315.686
CLUG_00043T0	2451	2426.81	259	24.0875
CLUG_00044T0	2508	2118.83	337	35.8972
CLUG_00045T0	660	332.076	84	57.091
CLUG_00046T0	1218	714.786	259	81.7806
CLUG_00047T0	1443	872.524	103	26.6432
CLUG_00048T0	1248	759.082	593	176.316
CLUG_00049T0	1677	1072.68	624	131.292
CLUG_00050T0	1374	735.523	275	84.3845
CLUG_00051T0	978	572.757	116	45.7103
CLUG_00052T0	4236	3541.18	957	60.9945
CLUG_00053T0	1485	965.014	262	61.2765
CLUG_00054T0	1476	1028.99	96	21.0566
CLUG_00055T0	1056	584.184	112	43.2708
CLUG_00056T0	2169	1487.16	50	7.58821
CLUG_00057T0	1629	1108.27	1112	226.458
CLUG_00058T0	930	482.267	299	139.93
CLUG_00059T0	717	361.97	80	49.882
CLUG_00060T0	1044	791	182	51.9304
CLUG_00061T0	960	640.844	83	29.2316
CLUG_00062T0	1170	617.036	115	42.0643
CLUG_00063T0	3522	3069.71	241	17.7193
CLUG_00064T0	870	453.218	309	153.879
CLUG_00065T0	1035	504.513	238	106.471
CLUG_00066T0	2259	1456.9	397	61.5018
CLUG_00067T0	513	257.673	15	13.1386
CLUG_00068T0	1251	964.594	43	10.0612
CLUG_00069T0	1290	957.672	371	87.4346
CLUG_00070T0	804	624.661	101	36.4925
CLUG_00071T0	1314	750.659	222	66.7477
CLUG_00072T0	2151	1575.75	238	34.0891
CLUG_00073T0	4293	3882	1253	72.8487
CLUG_00074T0	1359	889.132	287	72.852
CLUG_00075T0	990	525.9	417	178.961
CLUG_00076T0	693	349.337	102	65.8996
CLUG_00077T0	1938	1205.71	215	40.2458
CLUG_00078T0	1086	612.705	2103	774.665
CLUG_00079T0	420	211.537	26	27.7404
CLUG_00080T0	2019	1321.98	483	82.461
CLUG_00081T0	1542	912.567	228	56.3892
CLUG_00082T0	1464	938.192	184	44.2642
CLUG_00083T0	1581	991.191	298	67.8555
CLUG_00084T0	792	394.432	237	135.613
CLUG_00085T0	723	361.201	365	228.071
CLUG_00086T0	1629	1329.41	1347	228.683
CLUG_00087T0	1977	1365.67	388	64.1226
CLUG_00088T0	3246	2698.62	664	55.5332
CLUG_00089T0	2217	1756.14	98	12.5949
CLUG_00090T0	1011	511.87	639	281.752
CLUG_00091T0	960	538.661	196	82.1234
CLUG_00092T0	450	224.737	129	129.551
CLUG_00093T0	1197	656.068	908	312.366
CLUG_00094T0	555	277.926	123	99.8853
CLUG_00095T0	1509	1090.59	254	52.5652
CLUG_00096T0	1032	525.984	219	93.9718
CLUG_00097T0	2691	2188.24	685	70.6516
CLUG_00098T0	1398	860.54	229	60.0607
CLUG_00099T0	1839	1272.13	414	73.4505
CLUG_00100T0	852	434.455	70	36.3647
CLUG_00101T0	1290	878.203	236	60.6517
CLUG_00102T0	522	261.119	61	52.7251
CLUG_00103T0	807	410.009	371	204.224
CLUG_00104T0	570	285.597	73	57.6894
CLUG_00105T0	1662	1083.82	512	106.62
CLUG_00106T0	2946	2161.74	178	18.5842
CLUG_00107T0	690	347.762	108	70.0919
CLUG_00108T0	501	250.469	195	175.714
CLUG_00109T0	1842	1298.16	67	11.6486
CLUG_00110T0	495	247.432	157	143.209
CLUG_00111T0	1737	1091.26	257	53.1532
CLUG_00112T0	621	311.834	289	209.17
CLUG_00113T0	894	464.597	276	134.078
CLUG_00114T0	687	347.778	346.202	224.675
CLUG_00115T0	666	336.728	135.798	91.0208
CLUG_00116T0	3180	2211.89	744	75.9163
CLUG_00117T0	2385	2005	592	66.6398
CLUG_00118T0	2070	1515.94	656	97.6671
CLUG_00119T0	891	499.135	79	35.722
CLUG_00120T0	1467	1271.06	297	52.7373
CLUG_00121T0	2064	1577.74	534	76.3893
CLUG_00122T0	1017	534.568	278	117.373
CLUG_00123T0	1098	619.519	824	300.192
CLUG_00124T0	3042	2285.93	606	59.8324
CLUG_00125T0	471	241.97	176	164.164
CLUG_00126T0	852	434.455	617	320.529
CLUG_00127T0	801	406.772	133	73.7951
CLUG_00128T0	669	336.771	58	38.8704
CLUG_00129T0	753	381.056	661	391.507
CLUG_00130T0	540	270.275	714	596.236
CLUG_00131T0	2982	2835.42	1135.24	90.3639
CLUG_00132T0	852	434.455	393	204.162
CLUG_00133T0	564	282.526	356	284.392
